settlement_id,auth_id,merchant_id,settled_amount,settled_ts,settled_date,currency
s2154,2154,9,22.16,2026-08-06 11:00:00,2026-08-06,USD
s2155,2155,21,11.1,2026-08-06 16:54:00,2026-08-06,USD
s2156,2156,29,32.47,2026-08-10 22:47:00,2026-08-10,USD
s2157,2157,17,66.22,2026-08-07 22:59:00,2026-08-07,USD
s2158,2158,35,73.59,2026-08-06 13:31:00,2026-08-06,USD
s2159,2159,41,7.2,2026-08-06 11:06:00,2026-08-06,USD
s2160,2160,23,13.05,2026-08-08 20:32:00,2026-08-08,USD
s2161,2161,51,180.35,2026-08-06 22:27:00,2026-08-06,USD
s2162,2162,46,41.44,2026-08-06 21:37:00,2026-08-06,USD
s2163,2163,50,5.28,2026-08-07 05:35:00,2026-08-07,USD
s2164,2164,11,3.91,2026-08-12 05:35:00,2026-08-12,USD
s2165,2165,27,3.3,2026-08-06 07:59:00,2026-08-06,USD
s2166,2166,18,2.51,2026-08-06 12:10:00,2026-08-06,USD
s2167,2167,54,46.89,2026-08-08 01:37:00,2026-08-08,USD
s2169,2169,46,18.49,2026-08-06 17:39:00,2026-08-06,USD
s2170,2170,12,10.98,2026-08-06 22:02:00,2026-08-06,USD
s2171,2171,27,3.78,2026-08-05 01:30:00,2026-08-05,USD
s2172,2172,28,87.81,2026-08-05 07:29:00,2026-08-05,USD
s2173,2173,12,10.98,2026-08-06 06:55:00,2026-08-06,USD
s2174,2174,57,13.36,2026-08-10 04:12:00,2026-08-10,USD
s2175,2175,46,9.2,2026-08-06 15:42:00,2026-08-06,USD
s2176,2176,58,22.46,2026-08-06 19:18:00,2026-08-06,USD
s2177,2177,12,41.94,2026-08-06 03:32:00,2026-08-06,USD
s2178,2178,36,68.43,2026-08-07 05:18:00,2026-08-07,USD
s2179,2179,36,18.37,2026-08-06 13:49:00,2026-08-06,USD
s2180,2180,22,61.33,2026-08-07 05:22:00,2026-08-07,USD
s2181,2181,56,12.34,2026-08-05 08:44:00,2026-08-05,USD
s2182,2182,30,8.65,2026-08-10 19:21:00,2026-08-10,USD
s2183,2183,15,11.06,2026-08-06 23:17:00,2026-08-06,USD
s2184,2184,16,12.52,2026-08-06 08:43:00,2026-08-06,USD
s2185,2185,28,7.56,2026-08-06 08:13:00,2026-08-06,USD
s2186,2186,30,19.55,2026-08-06 12:35:00,2026-08-06,USD
s2187,2187,60,15.84,2026-08-05 22:10:00,2026-08-05,USD
s2188,2188,37,25.52,2026-08-06 09:15:00,2026-08-06,USD
s2190,2190,46,14.0,2026-08-05 20:28:00,2026-08-05,USD
s2191,2191,43,8.91,2026-08-07 13:56:00,2026-08-07,USD
s2193,2193,33,19.9,2026-08-06 12:30:00,2026-08-06,USD
s2194,2194,49,10.93,2026-08-06 12:01:00,2026-08-06,USD
s2195,2195,48,96.5,2026-08-07 01:16:00,2026-08-07,USD
s2196,2196,42,61.72,2026-08-07 00:26:00,2026-08-07,USD
s2197,2197,26,48.33,2026-08-08 15:12:00,2026-08-08,USD
s2198,2198,52,28.52,2026-08-07 15:07:00,2026-08-07,USD
s2199,2199,36,4.07,2026-08-07 17:27:00,2026-08-07,USD
s2200,2200,53,107.37,2026-08-05 02:43:00,2026-08-05,USD
s2202,2202,19,14.85,2026-08-06 19:21:00,2026-08-06,USD
s2203,2203,53,31.69,2026-08-09 07:35:00,2026-08-09,USD
s2204,2204,59,26.76,2026-08-05 14:46:00,2026-08-05,USD
s2205,2205,35,9.31,2026-08-06 21:07:00,2026-08-06,USD
s2206,2206,22,85.81,2026-08-06 20:32:00,2026-08-06,USD
s2207,2207,6,17.62,2026-08-09 13:40:00,2026-08-09,USD
s2208,2208,20,9.58,2026-08-08 14:10:00,2026-08-08,USD
s2209,2209,26,15.41,2026-08-07 16:20:00,2026-08-07,USD
s2210,2210,49,30.28,2026-08-06 02:04:00,2026-08-06,USD
s2211,2211,27,27.29,2026-08-08 05:51:00,2026-08-08,USD
s2212,2212,31,20.76,2026-08-05 14:03:00,2026-08-05,USD
s2213,2213,41,47.66,2026-08-06 06:20:00,2026-08-06,USD
s2214,2214,52,35.37,2026-08-07 00:05:00,2026-08-07,USD
s2215,2215,12,12.7,2026-08-06 07:29:00,2026-08-06,USD
s2216,2216,24,15.26,2026-08-07 07:39:00,2026-08-07,USD
s2217,2217,25,44.69,2026-08-05 01:22:00,2026-08-05,USD
s2218,2218,23,3.86,2026-08-06 11:49:00,2026-08-06,USD
s2219,2219,18,34.97,2026-08-06 08:45:00,2026-08-06,USD
s2220,2220,26,8.92,2026-08-06 18:04:00,2026-08-06,USD
s2221,2221,9,18.45,2026-08-09 19:33:00,2026-08-09,USD
s2222,2222,25,12.36,2026-08-06 05:12:00,2026-08-06,USD
s2223,2223,58,15.65,2026-08-06 06:20:00,2026-08-06,USD
s2224,2224,49,28.68,2026-08-06 11:58:00,2026-08-06,USD
s2225,2225,50,25.44,2026-08-06 19:52:00,2026-08-06,USD
s2226,2226,16,11.24,2026-08-06 12:00:00,2026-08-06,USD
s2227,2227,2,9.98,2026-08-08 09:47:00,2026-08-08,USD
s2228,2228,42,157.44,2026-08-05 16:51:00,2026-08-05,USD
s2229,2229,37,10.95,2026-08-06 20:20:00,2026-08-06,USD
s2230,2230,54,35.75,2026-08-06 01:33:00,2026-08-06,USD
s2231,2231,12,92.93,2026-08-06 20:54:00,2026-08-06,USD
s2232,2232,24,20.62,2026-08-06 14:39:00,2026-08-06,USD
s2233,2233,27,3.23,2026-08-06 00:19:00,2026-08-06,USD
s2234,2234,16,47.39,2026-08-06 21:12:00,2026-08-06,USD
s2235,2235,31,41.58,2026-08-06 20:10:00,2026-08-06,USD
s2236,2236,5,20.22,2026-08-06 01:09:00,2026-08-06,USD
s2237,2237,45,12.06,2026-08-06 06:13:00,2026-08-06,USD
s2238,2238,30,8.65,2026-08-06 09:35:00,2026-08-06,USD
s2239,2239,39,20.27,2026-08-06 00:44:00,2026-08-06,USD
s2240,2240,54,32.12,2026-08-05 02:30:00,2026-08-05,USD
s2241,2241,45,8.92,2026-08-06 08:02:00,2026-08-06,USD
s2242,2242,39,73.52,2026-08-06 23:47:00,2026-08-06,USD
s2243,2243,52,22.16,2026-08-06 12:03:00,2026-08-06,USD
s2244,2244,42,23.96,2026-08-08 22:19:00,2026-08-08,USD
s2245,2245,21,67.94,2026-08-07 21:13:00,2026-08-07,USD
s2246,2246,38,5.04,2026-08-09 21:17:00,2026-08-09,USD
s2247,2247,41,58.38,2026-08-06 02:57:00,2026-08-06,USD
s2248,2248,25,6.08,2026-08-06 04:12:00,2026-08-06,USD
s2249,2249,4,132.99,2026-08-06 13:31:00,2026-08-06,USD
s2250,2250,3,31.38,2026-08-05 19:44:00,2026-08-05,USD
s2251,2251,40,93.89,2026-08-07 12:24:00,2026-08-07,USD
s2252,2252,7,2.87,2026-08-06 07:11:00,2026-08-06,USD
s2253,2253,43,5.77,2026-08-07 04:01:00,2026-08-07,USD
s2254,2254,21,41.47,2026-08-06 17:43:00,2026-08-06,USD
s2255,2255,58,15.21,2026-08-05 23:04:00,2026-08-05,USD
s2256,2256,53,14.53,2026-08-07 13:08:00,2026-08-07,USD
s2257,2257,56,20.29,2026-08-06 04:47:00,2026-08-06,USD
s2258,2258,25,5.78,2026-08-06 00:13:00,2026-08-06,USD
s2259,2259,59,21.7,2026-08-06 13:53:00,2026-08-06,USD
s2260,2260,1,19.52,2026-08-06 19:34:00,2026-08-06,USD
s2261,2261,38,34.06,2026-08-06 11:08:00,2026-08-06,USD
s2262,2262,2,30.64,2026-08-07 22:38:00,2026-08-07,USD
s2263,2263,24,6.92,2026-08-06 01:08:00,2026-08-06,USD
s2264,2264,56,74.24,2026-08-07 01:20:00,2026-08-07,USD
s2265,2265,19,15.3,2026-08-06 22:35:00,2026-08-06,USD
s2266,2266,39,21.66,2026-08-08 12:25:00,2026-08-08,USD
s2267,2267,11,100.11,2026-08-06 10:44:00,2026-08-06,USD
s2268,2268,27,8.66,2026-08-05 00:28:00,2026-08-05,USD
s2269,2269,1,2.88,2026-08-05 11:51:00,2026-08-05,USD
s2270,2270,5,20.9,2026-08-05 21:46:00,2026-08-05,USD
s2271,2271,41,82.06,2026-08-06 11:08:00,2026-08-06,USD
s2272,2272,12,16.32,2026-08-06 22:24:00,2026-08-06,USD
s2273,2273,17,43.13,2026-08-09 10:46:00,2026-08-09,USD
s2274,2274,30,4.79,2026-08-10 22:25:00,2026-08-10,USD
s2275,2275,38,12.33,2026-08-06 08:40:00,2026-08-06,USD
s2276,2276,43,33.71,2026-08-07 23:44:00,2026-08-07,USD
s2277,2277,31,14.48,2026-08-05 13:31:00,2026-08-05,USD
s2278,2278,16,1.69,2026-08-05 09:16:00,2026-08-05,USD
s2279,2279,3,7.9,2026-08-07 12:39:00,2026-08-07,USD
s2280,2280,56,29.31,2026-08-06 07:46:00,2026-08-06,USD
s2281,2281,35,125.08,2026-08-05 08:44:00,2026-08-05,USD
s2282,2282,1,5.11,2026-08-05 15:42:00,2026-08-05,USD
s2283,2283,5,48.27,2026-08-06 02:21:00,2026-08-06,USD
s2284,2284,54,14.26,2026-08-06 06:35:00,2026-08-06,USD
s2285,2285,15,21.91,2026-08-06 02:26:00,2026-08-06,USD
s2286,2286,57,78.45,2026-08-07 14:00:00,2026-08-07,USD
s2287,2287,14,32.39,2026-08-06 04:40:00,2026-08-06,USD
s2288,2288,19,31.14,2026-08-06 15:50:00,2026-08-06,USD
s2289,2289,49,8.63,2026-08-09 05:00:00,2026-08-09,USD
s2290,2290,54,4.18,2026-08-06 23:04:00,2026-08-06,USD
s2291,2291,19,33.81,2026-08-05 18:44:00,2026-08-05,USD
s2292,2292,50,30.32,2026-08-14 08:38:00,2026-08-14,USD
s2293,2293,59,50.46,2026-08-08 04:52:00,2026-08-08,USD
s2294,2294,27,62.56,2026-08-10 12:06:00,2026-08-10,USD
s2295,2295,9,222.49,2026-08-05 17:59:00,2026-08-05,USD
s2296,2296,22,35.78,2026-08-09 04:58:00,2026-08-09,USD
s2297,2297,13,38.51,2026-08-09 10:25:00,2026-08-09,USD
s2298,2298,46,21.73,2026-08-06 04:13:00,2026-08-06,USD
s2299,2299,29,32.15,2026-08-10 02:24:00,2026-08-10,USD
s2300,2300,34,66.34,2026-08-10 12:01:00,2026-08-10,USD
s2301,2301,49,19.55,2026-08-07 06:56:00,2026-08-07,USD
s2302,2302,44,225.55,2026-08-07 17:03:00,2026-08-07,USD
s2304,2304,27,34.42,2026-08-09 10:20:00,2026-08-09,USD
s2305,2305,49,13.22,2026-08-06 16:50:00,2026-08-06,USD
s2306,2306,52,8.34,2026-08-05 11:16:00,2026-08-05,USD
s2307,2307,21,11.4,2026-08-06 09:00:00,2026-08-06,USD
s2308,2308,10,15.81,2026-08-06 15:55:00,2026-08-06,USD
s2309,2309,3,56.35,2026-08-06 04:58:00,2026-08-06,USD
s2310,2310,14,29.92,2026-08-07 00:38:00,2026-08-07,USD
s2311,2311,50,6.26,2026-08-05 19:31:00,2026-08-05,USD
s2312,2312,56,43.15,2026-08-05 12:39:00,2026-08-05,USD
s2313,2313,18,25.23,2026-08-07 09:32:00,2026-08-07,USD
s2314,2314,1,43.01,2026-08-05 18:53:00,2026-08-05,USD
s2315,2315,41,37.68,2026-08-08 07:05:00,2026-08-08,USD
s2316,2316,23,120.26,2026-08-08 14:12:00,2026-08-08,USD
s2317,2317,55,21.76,2026-08-06 17:27:00,2026-08-06,USD
s2318,2318,24,10.35,2026-08-09 06:00:00,2026-08-09,USD
s2319,2319,33,33.29,2026-08-09 03:36:00,2026-08-09,USD
s2320,2320,27,7.74,2026-08-08 23:35:00,2026-08-08,USD
s2321,2321,25,114.34,2026-08-07 03:54:00,2026-08-07,USD
s2322,2322,29,9.41,2026-08-08 14:34:00,2026-08-08,USD
s2323,2323,33,76.47,2026-08-10 07:08:00,2026-08-10,USD
s2324,2324,30,38.29,2026-08-10 04:56:00,2026-08-10,USD
s2325,2325,11,2.98,2026-08-08 10:52:00,2026-08-08,USD
s2326,2326,18,49.08,2026-08-13 22:16:00,2026-08-13,USD
s2327,2327,5,34.94,2026-08-07 14:47:00,2026-08-07,USD
s2328,2328,14,27.68,2026-08-06 11:32:00,2026-08-06,USD
s2329,2329,39,70.46,2026-08-07 13:13:00,2026-08-07,USD
s2330,2330,34,5.86,2026-08-08 03:59:00,2026-08-08,USD
s2331,2331,41,74.63,2026-08-09 04:59:00,2026-08-09,USD
s2332,2332,37,40.19,2026-08-08 00:41:00,2026-08-08,USD
s2333,2333,53,19.87,2026-08-06 07:30:00,2026-08-06,USD
s2334,2334,50,3.24,2026-08-07 21:19:00,2026-08-07,USD
s2335,2335,39,16.19,2026-08-07 06:21:00,2026-08-07,USD
s2336,2336,23,28.19,2026-08-09 03:20:00,2026-08-09,USD
s2337,2337,22,18.96,2026-08-07 16:30:00,2026-08-07,USD
s2338,2338,40,90.12,2026-08-07 09:23:00,2026-08-07,USD
s2339,2339,33,26.17,2026-08-07 20:58:00,2026-08-07,USD
s2340,2340,45,11.53,2026-08-07 03:20:00,2026-08-07,USD
s2341,2341,41,201.17,2026-08-07 14:39:00,2026-08-07,USD
s2342,2342,29,46.69,2026-08-08 11:27:00,2026-08-08,USD
s2343,2343,33,16.77,2026-08-10 13:46:00,2026-08-10,USD
s2344,2344,55,29.27,2026-08-06 15:13:00,2026-08-06,USD
s2345,2345,49,24.38,2026-08-07 19:58:00,2026-08-07,USD
s2346,2346,46,62.82,2026-08-07 22:02:00,2026-08-07,USD
s2347,2347,9,27.39,2026-08-07 07:14:00,2026-08-07,USD
s2348,2348,12,17.95,2026-08-07 17:15:00,2026-08-07,USD
s2349,2349,38,20.08,2026-08-07 22:16:00,2026-08-07,USD
s2350,2350,25,13.47,2026-08-07 08:47:00,2026-08-07,USD
s2352,2352,1,21.18,2026-08-07 08:42:00,2026-08-07,USD
s2353,2353,31,4.89,2026-08-07 14:18:00,2026-08-07,USD
s2354,2354,2,43.97,2026-08-07 06:49:00,2026-08-07,USD
s2355,2355,60,15.32,2026-08-07 14:29:00,2026-08-07,USD
s2356,2356,8,43.99,2026-08-06 23:25:00,2026-08-06,USD
s2357,2357,59,17.82,2026-08-06 08:39:00,2026-08-06,USD
s2358,2358,38,25.62,2026-08-09 11:39:00,2026-08-09,USD
s2359,2359,48,2.66,2026-08-07 03:17:00,2026-08-07,USD
s2360,2360,19,4.19,2026-08-06 01:07:00,2026-08-06,USD
s2361,2361,36,24.16,2026-08-07 23:57:00,2026-08-07,USD
s2362,2362,42,14.84,2026-08-07 21:28:00,2026-08-07,USD
s2363,2363,25,71.6,2026-08-07 00:11:00,2026-08-07,USD
s2364,2364,48,59.82,2026-08-11 21:16:00,2026-08-11,USD
s2365,2365,57,34.09,2026-08-07 15:48:00,2026-08-07,USD
s2366,2366,16,71.67,2026-08-07 04:22:00,2026-08-07,USD
s2367,2367,6,4.83,2026-08-07 06:04:00,2026-08-07,USD
s2368,2368,9,9.57,2026-08-07 01:44:00,2026-08-07,USD
s2369,2369,34,74.39,2026-08-07 02:19:00,2026-08-07,USD
s2370,2370,14,29.61,2026-08-07 20:06:00,2026-08-07,USD
s2371,2371,52,7.4,2026-08-07 10:48:00,2026-08-07,USD
s2372,2372,30,69.91,2026-08-08 07:59:00,2026-08-08,USD
s2373,2373,52,42.3,2026-08-06 01:11:00,2026-08-06,USD
s2374,2374,13,20.94,2026-08-07 05:18:00,2026-08-07,USD
s2375,2375,48,14.27,2026-08-06 02:16:00,2026-08-06,USD
s2376,2376,21,67.68,2026-08-09 23:33:00,2026-08-09,USD
s2377,2377,10,1.31,2026-08-06 04:41:00,2026-08-06,USD
s2378,2378,2,4.61,2026-08-08 17:19:00,2026-08-08,USD
s2379,2379,14,15.26,2026-08-07 06:10:00,2026-08-07,USD
s2380,2380,16,17.88,2026-08-07 09:49:00,2026-08-07,USD
s2381,2381,52,16.54,2026-08-07 08:11:00,2026-08-07,USD
s2382,2382,48,74.23,2026-08-08 21:36:00,2026-08-08,USD
s2383,2383,36,34.15,2026-08-07 10:44:00,2026-08-07,USD
s2384,2384,12,11.08,2026-08-09 11:50:00,2026-08-09,USD
s2385,2385,16,111.26,2026-08-07 07:15:00,2026-08-07,USD
s2386,2386,26,175.28,2026-08-15 12:27:00,2026-08-15,USD
s2387,2387,47,7.65,2026-08-08 04:48:00,2026-08-08,USD
s2388,2388,41,44.24,2026-08-09 15:59:00,2026-08-09,USD
s2389,2389,38,27.65,2026-08-07 10:17:00,2026-08-07,USD
s2390,2390,14,63.61,2026-08-07 13:50:00,2026-08-07,USD
s2391,2391,7,17.17,2026-08-07 13:06:00,2026-08-07,USD
s2392,2392,23,159.43,2026-08-08 22:29:00,2026-08-08,USD
s2393,2393,6,60.3,2026-08-08 03:17:00,2026-08-08,USD
s2394,2394,35,75.76,2026-08-07 18:13:00,2026-08-07,USD
s2395,2395,8,12.45,2026-08-08 12:11:00,2026-08-08,USD
s2396,2396,21,114.74,2026-08-07 11:48:00,2026-08-07,USD
s2397,2397,26,38.94,2026-08-07 00:13:00,2026-08-07,USD
s2398,2398,26,21.6,2026-08-07 22:18:00,2026-08-07,USD
s2399,2399,37,24.61,2026-08-07 10:14:00,2026-08-07,USD
s2400,2400,39,23.98,2026-08-08 23:37:00,2026-08-08,USD
s2401,2401,3,17.13,2026-08-07 15:42:00,2026-08-07,USD
s2402,2402,52,6.91,2026-08-07 02:46:00,2026-08-07,USD
s2403,2403,4,24.23,2026-08-06 09:37:00,2026-08-06,USD
s2404,2404,42,64.3,2026-08-07 01:09:00,2026-08-07,USD
s2405,2405,34,54.97,2026-08-15 19:38:00,2026-08-15,USD
s2406,2406,3,18.64,2026-08-10 17:16:00,2026-08-10,USD
s2407,2407,57,18.15,2026-08-06 06:58:00,2026-08-06,USD
s2408,2408,35,19.53,2026-08-06 03:13:00,2026-08-06,USD
s2409,2409,57,3.63,2026-08-06 09:57:00,2026-08-06,USD
s2410,2410,30,108.4,2026-08-06 20:19:00,2026-08-06,USD
s2411,2411,21,3.72,2026-08-07 15:54:00,2026-08-07,USD
s2412,2412,33,17.68,2026-08-07 01:58:00,2026-08-07,USD
s2413,2413,41,24.47,2026-08-15 07:41:00,2026-08-15,USD
s2414,2414,10,12.73,2026-08-10 10:03:00,2026-08-10,USD
s2415,2415,27,44.72,2026-08-07 10:10:00,2026-08-07,USD
s2416,2416,21,8.01,2026-08-06 09:31:00,2026-08-06,USD
s2417,2417,47,9.86,2026-08-09 12:38:00,2026-08-09,USD
s2419,2419,7,16.11,2026-08-10 06:23:00,2026-08-10,USD
s2420,2420,24,45.18,2026-08-06 12:25:00,2026-08-06,USD
s2421,2421,9,46.06,2026-08-06 21:02:00,2026-08-06,USD
s2422,2422,6,13.93,2026-08-08 03:56:00,2026-08-08,USD
s2423,2423,1,55.55,2026-08-11 15:08:00,2026-08-11,USD
s2424,2424,35,8.58,2026-08-06 04:14:00,2026-08-06,USD
s2426,2426,18,21.07,2026-08-07 01:00:00,2026-08-07,USD
s2427,2427,18,28.59,2026-08-06 07:22:00,2026-08-06,USD
s2428,2428,43,41.5,2026-08-07 00:50:00,2026-08-07,USD
s2429,2429,60,21.3,2026-08-06 16:15:00,2026-08-06,USD
s2430,2430,2,9.83,2026-08-07 07:19:00,2026-08-07,USD
s2431,2431,5,114.91,2026-08-10 09:30:00,2026-08-10,USD
s2433,2433,6,46.54,2026-08-08 17:41:00,2026-08-08,USD
s2434,2434,46,9.18,2026-08-07 08:59:00,2026-08-07,USD
s2435,2435,59,16.68,2026-08-07 11:37:00,2026-08-07,USD
s2436,2436,37,3.03,2026-08-08 19:27:00,2026-08-08,USD
s2437,2437,37,48.63,2026-08-07 12:04:00,2026-08-07,USD
s2438,2438,47,8.39,2026-08-07 01:05:00,2026-08-07,USD
s2439,2439,26,14.81,2026-08-06 04:22:00,2026-08-06,USD
s2440,2440,15,16.92,2026-08-07 09:17:00,2026-08-07,USD
s2441,2441,20,20.1,2026-08-06 21:11:00,2026-08-06,USD
s2442,2442,16,14.33,2026-08-08 03:46:00,2026-08-08,USD
s2443,2443,22,20.57,2026-08-09 12:11:00,2026-08-09,USD
s2444,2444,54,28.71,2026-08-07 06:14:00,2026-08-07,USD
s2445,2445,43,35.97,2026-08-07 16:24:00,2026-08-07,USD
s2446,2446,15,88.5,2026-08-07 14:10:00,2026-08-07,USD
s2447,2447,7,6.94,2026-08-07 14:34:00,2026-08-07,USD
s2448,2448,60,18.42,2026-08-07 12:14:00,2026-08-07,USD
s2449,2449,9,178.52,2026-08-07 09:34:00,2026-08-07,USD
s2450,2450,50,70.31,2026-08-07 03:36:00,2026-08-07,USD
s2451,2451,16,32.46,2026-08-06 00:03:00,2026-08-06,USD
s2452,2452,42,43.97,2026-08-07 22:31:00,2026-08-07,USD
s2453,2453,5,25.39,2026-08-07 07:00:00,2026-08-07,USD
s2454,2454,19,47.53,2026-08-11 14:58:00,2026-08-11,USD
s2455,2455,51,30.67,2026-08-07 14:00:00,2026-08-07,USD
s2456,2456,51,64.24,2026-08-10 21:28:00,2026-08-10,USD
s2457,2457,32,9.11,2026-08-07 02:08:00,2026-08-07,USD
s2458,2458,2,41.33,2026-08-07 23:39:00,2026-08-07,USD
s2459,2459,4,11.77,2026-08-07 00:24:00,2026-08-07,USD
s2460,2460,41,93.61,2026-08-07 03:34:00,2026-08-07,USD
s2461,2461,23,39.61,2026-08-08 13:14:00,2026-08-08,USD
s2462,2462,59,28.85,2026-08-06 14:53:00,2026-08-06,USD
s2463,2463,22,42.89,2026-08-09 06:09:00,2026-08-09,USD
s2464,2464,17,19.27,2026-08-07 15:48:00,2026-08-07,USD
s2465,2465,35,49.62,2026-08-07 18:04:00,2026-08-07,USD
s2466,2466,57,32.02,2026-08-07 13:28:00,2026-08-07,USD
s2467,2467,56,52.6,2026-08-07 10:22:00,2026-08-07,USD
s2468,2468,15,21.48,2026-08-07 13:16:00,2026-08-07,USD
s2469,2469,34,25.9,2026-08-08 22:23:00,2026-08-08,USD
s2471,2471,27,9.01,2026-08-06 04:48:00,2026-08-06,USD
s2472,2472,29,101.99,2026-08-07 04:04:00,2026-08-07,USD
s2474,2474,10,45.94,2026-08-08 09:58:00,2026-08-08,USD
s2475,2475,23,15.53,2026-08-08 14:01:00,2026-08-08,USD
s2476,2476,14,8.41,2026-08-08 07:12:00,2026-08-08,USD
s2477,2477,29,225.09,2026-08-08 02:45:00,2026-08-08,USD
s2478,2478,60,22.08,2026-08-07 21:08:00,2026-08-07,USD
s2479,2479,55,25.51,2026-08-08 01:57:00,2026-08-08,USD
s2480,2480,57,58.58,2026-08-07 06:48:00,2026-08-07,USD
s2481,2481,14,8.89,2026-08-07 15:46:00,2026-08-07,USD
s2482,2482,48,59.56,2026-08-07 13:56:00,2026-08-07,USD
s2483,2483,59,28.71,2026-08-09 06:09:00,2026-08-09,USD
s2484,2484,17,54.29,2026-08-06 02:06:00,2026-08-06,USD
s2485,2485,58,16.01,2026-08-08 17:56:00,2026-08-08,USD
s2486,2486,4,11.75,2026-08-08 08:40:00,2026-08-08,USD
s2487,2487,5,18.63,2026-08-07 06:33:00,2026-08-07,USD
s2488,2488,41,34.08,2026-08-07 06:02:00,2026-08-07,USD
s2489,2489,40,31.17,2026-08-07 15:53:00,2026-08-07,USD
s2490,2490,53,22.13,2026-08-07 12:57:00,2026-08-07,USD
s2491,2491,39,26.97,2026-08-07 11:33:00,2026-08-07,USD
s2492,2492,60,24.93,2026-08-09 11:37:00,2026-08-09,USD
s2493,2493,48,51.84,2026-08-09 00:21:00,2026-08-09,USD
s2494,2494,35,13.63,2026-08-07 22:09:00,2026-08-07,USD
s2495,2495,35,17.87,2026-08-08 09:10:00,2026-08-08,USD
s2496,2496,25,28.7,2026-08-06 17:52:00,2026-08-06,USD
s2497,2497,18,92.12,2026-08-08 00:09:00,2026-08-08,USD
s2498,2498,51,29.83,2026-08-07 08:20:00,2026-08-07,USD
s2499,2499,5,106.02,2026-08-09 09:27:00,2026-08-09,USD
s2500,2500,7,35.76,2026-08-07 20:29:00,2026-08-07,USD
s2501,2501,49,76.84,2026-08-07 03:56:00,2026-08-07,USD
s2502,2502,49,24.59,2026-08-07 19:03:00,2026-08-07,USD
s2503,2503,1,22.27,2026-08-09 06:18:00,2026-08-09,USD
s2504,2504,44,15.74,2026-08-07 15:06:00,2026-08-07,USD
s2505,2505,49,304.74,2026-08-07 03:24:00,2026-08-07,USD
s2506,2506,24,19.57,2026-08-07 16:54:00,2026-08-07,USD
s2507,2507,16,3.49,2026-08-07 04:43:00,2026-08-07,USD
s2508,2508,25,38.19,2026-08-09 08:15:00,2026-08-09,USD
s2509,2509,40,43.82,2026-08-07 10:31:00,2026-08-07,USD
s2510,2510,51,14.1,2026-08-06 22:53:00,2026-08-06,USD
s2511,2511,59,23.96,2026-08-07 10:38:00,2026-08-07,USD
s2512,2512,30,12.52,2026-08-07 19:11:00,2026-08-07,USD
s2513,2513,7,6.31,2026-08-07 20:24:00,2026-08-07,USD
s2514,2514,55,3.27,2026-08-10 22:08:00,2026-08-10,USD
s2515,2515,53,44.87,2026-08-07 18:57:00,2026-08-07,USD
s2516,2516,11,114.92,2026-08-07 09:42:00,2026-08-07,USD
s2517,2517,48,23.86,2026-08-07 04:31:00,2026-08-07,USD
s2518,2518,57,65.42,2026-08-07 12:38:00,2026-08-07,USD
s2520,2520,4,27.12,2026-08-06 09:54:00,2026-08-06,USD
s2521,2521,53,36.15,2026-08-07 17:56:00,2026-08-07,USD
s2522,2522,39,68.28,2026-08-08 13:27:00,2026-08-08,USD
s2523,2523,6,12.4,2026-08-07 04:08:00,2026-08-07,USD
s2524,2524,44,45.47,2026-08-09 14:54:00,2026-08-09,USD
s2525,2525,1,34.7,2026-08-07 03:35:00,2026-08-07,USD
s2526,2526,38,9.37,2026-08-07 23:06:00,2026-08-07,USD
s2527,2527,26,56.92,2026-08-07 21:33:00,2026-08-07,USD
s2528,2528,35,63.34,2026-08-07 00:05:00,2026-08-07,USD
s2529,2529,47,176.99,2026-08-07 05:27:00,2026-08-07,USD
s2530,2530,28,19.35,2026-08-08 20:25:00,2026-08-08,USD
s2531,2531,6,17.59,2026-08-07 14:18:00,2026-08-07,USD
s2532,2532,38,46.72,2026-08-07 15:29:00,2026-08-07,USD
s2533,2533,10,56.65,2026-08-07 10:01:00,2026-08-07,USD
s2534,2534,60,10.53,2026-08-07 04:37:00,2026-08-07,USD
s2535,2535,56,20.18,2026-08-07 16:27:00,2026-08-07,USD
s2536,2536,3,29.55,2026-08-07 11:40:00,2026-08-07,USD
s2537,2537,30,64.95,2026-08-08 10:40:00,2026-08-08,USD
s2538,2538,1,6.26,2026-08-07 12:42:00,2026-08-07,USD
s2539,2539,42,34.75,2026-08-07 03:40:00,2026-08-07,USD
s2540,2540,36,11.01,2026-08-07 04:16:00,2026-08-07,USD
s2541,2541,45,57.85,2026-08-07 22:51:00,2026-08-07,USD
s2542,2542,21,33.11,2026-08-07 13:43:00,2026-08-07,USD
s2543,2543,50,80.12,2026-08-08 20:19:00,2026-08-08,USD
s2544,2544,17,26.33,2026-08-07 11:59:00,2026-08-07,USD
s2545,2545,56,30.9,2026-08-07 21:59:00,2026-08-07,USD
s2546,2546,23,136.65,2026-08-08 07:09:00,2026-08-08,USD
s2547,2547,2,10.11,2026-08-07 19:35:00,2026-08-07,USD
s2548,2548,14,68.46,2026-08-07 17:02:00,2026-08-07,USD
s2549,2549,23,5.32,2026-08-07 05:46:00,2026-08-07,USD
s2550,2550,53,7.14,2026-08-07 18:02:00,2026-08-07,USD
s2551,2551,45,32.19,2026-08-11 08:40:00,2026-08-11,USD
s2552,2552,51,37.91,2026-08-07 01:43:00,2026-08-07,USD
