auth_id,merchant_id,card_token,auth_amount,auth_ts,auth_date,currency
7946,43,tok_01776,13.41,2026-08-16 21:11:00,2026-08-16,USD
7947,9,tok_03766,32.02,2026-08-16 20:24:00,2026-08-16,USD
7948,41,tok_03228,3.5,2026-08-16 02:27:00,2026-08-16,USD
7949,29,tok_02403,45.69,2026-08-16 16:21:00,2026-08-16,USD
7950,8,tok_00985,18.37,2026-08-16 06:56:00,2026-08-16,USD
7951,42,tok_01289,10.59,2026-08-16 06:28:00,2026-08-16,USD
7952,11,tok_01420,23.72,2026-08-16 02:16:00,2026-08-16,USD
7953,41,tok_04994,3.78,2026-08-16 15:53:00,2026-08-16,USD
7954,17,tok_03574,35.65,2026-08-16 21:06:00,2026-08-16,USD
7955,20,tok_04408,36.75,2026-08-16 04:20:00,2026-08-16,USD
7956,14,tok_00211,34.31,2026-08-16 04:07:00,2026-08-16,USD
7957,26,tok_03313,25.3,2026-08-16 18:20:00,2026-08-16,USD
7958,32,tok_00093,88.71,2026-08-16 00:10:00,2026-08-16,USD
7959,39,tok_03085,9.47,2026-08-16 03:31:00,2026-08-16,USD
7960,12,tok_00449,86.32,2026-08-16 19:50:00,2026-08-16,USD
7961,2,tok_00109,20.53,2026-08-16 11:08:00,2026-08-16,USD
7962,4,tok_02232,47.57,2026-08-16 16:12:00,2026-08-16,USD
7963,58,tok_00738,7.64,2026-08-16 08:43:00,2026-08-16,USD
7964,18,tok_01553,22.31,2026-08-16 02:27:00,2026-08-16,USD
7965,59,tok_02955,15.34,2026-08-16 11:57:00,2026-08-16,USD
7966,30,tok_02805,111.62,2026-08-16 17:58:00,2026-08-16,USD
7967,46,tok_03499,20.8,2026-08-16 03:17:00,2026-08-16,USD
7968,12,tok_01781,42.82,2026-08-16 18:58:00,2026-08-16,USD
7969,44,tok_02040,26.78,2026-08-16 21:30:00,2026-08-16,USD
7970,10,tok_03901,17.15,2026-08-16 02:40:00,2026-08-16,USD
7971,9,tok_00806,22.03,2026-08-16 05:52:00,2026-08-16,USD
7972,36,tok_01263,92.76,2026-08-16 23:34:00,2026-08-16,USD
7973,1,tok_03563,26.58,2026-08-16 07:26:00,2026-08-16,USD
7974,36,tok_00045,69.79,2026-08-16 06:09:00,2026-08-16,USD
7975,14,tok_00651,68.17,2026-08-16 22:02:00,2026-08-16,USD
7976,31,tok_00407,41.67,2026-08-16 03:46:00,2026-08-16,USD
7977,34,tok_00404,30.94,2026-08-16 01:14:00,2026-08-16,USD
7978,15,tok_01567,17.19,2026-08-16 00:14:00,2026-08-16,USD
7979,26,tok_02350,6.81,2026-08-16 07:53:00,2026-08-16,USD
7980,41,tok_00650,27.88,2026-08-16 06:36:00,2026-08-16,USD
7981,55,tok_01305,29.07,2026-08-16 19:03:00,2026-08-16,USD
7982,37,tok_02689,52.84,2026-08-16 01:20:00,2026-08-16,USD
7983,7,tok_00862,76.35,2026-08-16 11:08:00,2026-08-16,USD
7984,13,tok_01374,12.18,2026-08-16 09:47:00,2026-08-16,USD
7985,24,tok_04504,27.87,2026-08-16 04:11:00,2026-08-16,USD
7986,6,tok_03266,11.74,2026-08-16 19:07:00,2026-08-16,USD
7987,51,tok_01827,26.27,2026-08-16 14:52:00,2026-08-16,USD
7988,6,tok_01165,9.62,2026-08-16 19:19:00,2026-08-16,USD
7989,21,tok_01694,7.02,2026-08-16 04:09:00,2026-08-16,USD
7990,18,tok_01716,17.3,2026-08-16 10:02:00,2026-08-16,USD
7991,23,tok_02256,22.58,2026-08-16 03:15:00,2026-08-16,USD
7992,46,tok_04676,15.11,2026-08-16 21:07:00,2026-08-16,USD
7993,59,tok_02076,7.51,2026-08-16 04:10:00,2026-08-16,USD
7994,3,tok_03835,5.6,2026-08-16 19:38:00,2026-08-16,USD
7995,16,tok_01658,80.61,2026-08-16 03:10:00,2026-08-16,USD
7996,30,tok_02724,40.74,2026-08-16 22:23:00,2026-08-16,USD
7997,30,tok_00564,19.26,2026-08-16 19:25:00,2026-08-16,USD
7998,60,tok_00715,91.46,2026-08-16 13:29:00,2026-08-16,USD
7999,54,tok_04802,24.68,2026-08-16 21:54:00,2026-08-16,USD
8000,22,tok_03149,23.15,2026-08-16 20:17:00,2026-08-16,USD
8001,21,tok_03990,23.92,2026-08-16 03:17:00,2026-08-16,USD
8002,15,tok_03766,3.09,2026-08-16 05:09:00,2026-08-16,USD
8003,43,tok_00857,23.92,2026-08-16 20:30:00,2026-08-16,USD
8004,17,tok_03083,19.65,2026-08-16 23:01:00,2026-08-16,USD
8005,47,tok_03059,36.73,2026-08-16 03:29:00,2026-08-16,USD
8006,60,tok_04483,12.51,2026-08-16 22:10:00,2026-08-16,USD
8007,16,tok_01472,149.03,2026-08-16 08:09:00,2026-08-16,USD
8008,27,tok_04078,89.0,2026-08-16 18:13:00,2026-08-16,USD
8009,37,tok_02923,101.04,2026-08-16 15:34:00,2026-08-16,USD
8010,16,tok_04882,8.1,2026-08-16 03:16:00,2026-08-16,USD
8011,30,tok_00610,39.32,2026-08-16 15:22:00,2026-08-16,USD
8012,47,tok_03156,15.74,2026-08-16 21:08:00,2026-08-16,USD
8013,27,tok_03648,46.83,2026-08-16 07:18:00,2026-08-16,USD
8014,17,tok_02692,12.63,2026-08-16 02:55:00,2026-08-16,USD
8015,26,tok_01760,16.86,2026-08-16 09:38:00,2026-08-16,USD
8016,14,tok_00006,6.23,2026-08-16 00:17:00,2026-08-16,USD
8017,9,tok_01120,41.41,2026-08-16 03:51:00,2026-08-16,USD
8018,1,tok_04616,14.03,2026-08-16 23:04:00,2026-08-16,USD
8019,1,tok_02432,17.14,2026-08-16 10:32:00,2026-08-16,USD
8020,46,tok_00847,9.68,2026-08-16 17:25:00,2026-08-16,USD
8021,45,tok_04239,31.26,2026-08-16 09:12:00,2026-08-16,USD
8022,31,tok_01807,7.57,2026-08-16 18:09:00,2026-08-16,USD
8023,9,tok_03862,14.98,2026-08-16 17:22:00,2026-08-16,USD
8024,60,tok_04851,32.92,2026-08-16 22:31:00,2026-08-16,USD
8025,30,tok_02728,20.53,2026-08-16 19:36:00,2026-08-16,USD
8026,60,tok_02565,99.5,2026-08-16 09:52:00,2026-08-16,USD
8027,56,tok_02217,19.05,2026-08-16 20:36:00,2026-08-16,USD
8028,49,tok_00645,9.98,2026-08-16 00:00:00,2026-08-16,USD
8029,25,tok_02519,27.43,2026-08-16 19:28:00,2026-08-16,USD
8030,45,tok_04342,101.44,2026-08-16 02:12:00,2026-08-16,USD
8031,32,tok_02698,85.74,2026-08-16 05:52:00,2026-08-16,USD
8032,7,tok_03436,10.47,2026-08-16 15:31:00,2026-08-16,USD
8033,32,tok_03714,16.01,2026-08-16 00:15:00,2026-08-16,USD
8034,18,tok_01152,79.0,2026-08-16 17:54:00,2026-08-16,USD
8035,57,tok_00403,64.44,2026-08-16 09:53:00,2026-08-16,USD
8036,9,tok_03097,16.83,2026-08-16 01:19:00,2026-08-16,USD
8037,19,tok_00192,33.64,2026-08-16 21:30:00,2026-08-16,USD
8038,59,tok_02103,15.59,2026-08-16 18:56:00,2026-08-16,USD
8039,2,tok_01784,37.88,2026-08-16 21:24:00,2026-08-16,USD
8040,18,tok_01531,176.69,2026-08-16 08:11:00,2026-08-16,USD
8041,45,tok_03633,29.28,2026-08-16 09:08:00,2026-08-16,USD
8042,7,tok_04740,46.88,2026-08-16 22:23:00,2026-08-16,USD
8043,33,tok_00924,29.89,2026-08-16 17:35:00,2026-08-16,USD
8044,17,tok_03963,11.18,2026-08-16 09:08:00,2026-08-16,USD
8045,22,tok_04809,30.54,2026-08-16 00:42:00,2026-08-16,USD
8046,60,tok_03367,10.27,2026-08-16 13:26:00,2026-08-16,USD
8047,44,tok_04679,20.03,2026-08-16 18:25:00,2026-08-16,USD
8048,24,tok_01826,23.78,2026-08-16 03:01:00,2026-08-16,USD
8049,33,tok_01093,23.37,2026-08-16 15:46:00,2026-08-16,USD
8050,13,tok_00983,24.95,2026-08-16 07:28:00,2026-08-16,USD
8051,57,tok_00375,36.95,2026-08-16 00:48:00,2026-08-16,USD
8052,41,tok_02906,42.98,2026-08-16 19:01:00,2026-08-16,USD
8053,30,tok_02185,51.95,2026-08-16 21:07:00,2026-08-16,USD
8054,39,tok_00040,7.34,2026-08-16 05:39:00,2026-08-16,USD
8055,26,tok_01782,5.78,2026-08-16 04:36:00,2026-08-16,USD
8056,55,tok_00574,25.73,2026-08-16 20:35:00,2026-08-16,USD
8057,21,tok_03923,31.36,2026-08-16 19:10:00,2026-08-16,USD
8058,53,tok_00804,9.94,2026-08-16 17:35:00,2026-08-16,USD
8059,39,tok_03401,37.45,2026-08-16 01:54:00,2026-08-16,USD
8060,60,tok_02257,53.89,2026-08-16 20:23:00,2026-08-16,USD
8061,20,tok_00051,17.93,2026-08-16 15:17:00,2026-08-16,USD
8062,27,tok_01632,52.67,2026-08-16 10:39:00,2026-08-16,USD
8063,44,tok_02053,11.12,2026-08-16 12:42:00,2026-08-16,USD
8064,56,tok_00439,28.6,2026-08-16 15:50:00,2026-08-16,USD
8065,60,tok_01132,5.47,2026-08-16 00:07:00,2026-08-16,USD
8066,44,tok_03750,50.53,2026-08-16 03:45:00,2026-08-16,USD
8067,56,tok_03598,9.56,2026-08-16 02:28:00,2026-08-16,USD
8068,7,tok_01845,32.03,2026-08-16 15:08:00,2026-08-16,USD
8069,26,tok_02382,5.78,2026-08-16 03:37:00,2026-08-16,USD
8070,54,tok_03332,48.57,2026-08-16 20:42:00,2026-08-16,USD
8071,19,tok_04996,11.7,2026-08-16 03:11:00,2026-08-16,USD
8072,15,tok_04373,41.4,2026-08-16 21:02:00,2026-08-16,USD
8073,50,tok_03314,21.63,2026-08-16 12:13:00,2026-08-16,USD
8074,43,tok_04902,56.12,2026-08-16 19:31:00,2026-08-16,USD
8075,18,tok_01729,3.72,2026-08-16 15:08:00,2026-08-16,USD
8076,27,tok_03627,10.64,2026-08-16 18:09:00,2026-08-16,USD
8077,50,tok_04397,10.4,2026-08-16 05:33:00,2026-08-16,USD
8078,49,tok_00327,21.01,2026-08-16 12:39:00,2026-08-16,USD
8079,57,tok_04140,20.17,2026-08-16 04:29:00,2026-08-16,USD
8080,49,tok_04441,31.85,2026-08-16 09:23:00,2026-08-16,USD
8081,21,tok_04539,20.76,2026-08-16 22:23:00,2026-08-16,USD
8082,7,tok_03584,57.97,2026-08-16 13:19:00,2026-08-16,USD
8083,58,tok_03010,6.34,2026-08-16 18:41:00,2026-08-16,USD
8084,18,tok_02995,18.19,2026-08-16 16:10:00,2026-08-16,USD
8085,46,tok_04657,14.87,2026-08-16 14:47:00,2026-08-16,USD
8086,16,tok_01346,12.78,2026-08-16 22:32:00,2026-08-16,USD
8087,8,tok_02271,33.21,2026-08-16 22:22:00,2026-08-16,USD
8088,26,tok_04718,15.17,2026-08-16 06:46:00,2026-08-16,USD
8089,60,tok_02776,59.67,2026-08-16 20:29:00,2026-08-16,USD
8090,12,tok_03083,16.15,2026-08-16 12:12:00,2026-08-16,USD
8091,34,tok_03568,22.58,2026-08-16 04:26:00,2026-08-16,USD
8092,9,tok_00788,10.67,2026-08-16 15:13:00,2026-08-16,USD
8093,5,tok_01195,32.47,2026-08-16 06:27:00,2026-08-16,USD
8094,51,tok_03947,19.2,2026-08-16 05:49:00,2026-08-16,USD
8095,12,tok_03312,11.38,2026-08-16 02:41:00,2026-08-16,USD
8096,56,tok_04917,25.48,2026-08-16 17:15:00,2026-08-16,USD
8097,54,tok_03856,26.76,2026-08-16 16:46:00,2026-08-16,USD
8098,20,tok_04238,2.99,2026-08-16 21:47:00,2026-08-16,USD
8099,32,tok_03478,14.64,2026-08-16 12:39:00,2026-08-16,USD
8100,40,tok_03798,32.05,2026-08-16 09:09:00,2026-08-16,USD
8101,46,tok_03202,108.3,2026-08-16 10:00:00,2026-08-16,USD
8102,34,tok_01004,15.2,2026-08-16 18:55:00,2026-08-16,USD
8103,15,tok_02807,13.87,2026-08-16 16:02:00,2026-08-16,USD
8104,3,tok_03809,24.52,2026-08-16 12:05:00,2026-08-16,USD
8105,50,tok_04007,27.78,2026-08-16 03:58:00,2026-08-16,USD
8106,13,tok_00770,63.18,2026-08-16 02:53:00,2026-08-16,USD
8107,30,tok_03009,43.71,2026-08-16 01:41:00,2026-08-16,USD
8108,24,tok_04496,25.94,2026-08-16 19:37:00,2026-08-16,USD
8109,36,tok_02602,8.34,2026-08-16 08:51:00,2026-08-16,USD
8110,28,tok_01701,22.47,2026-08-16 07:22:00,2026-08-16,USD
8111,41,tok_04804,65.98,2026-08-16 20:56:00,2026-08-16,USD
8112,55,tok_03662,16.39,2026-08-16 21:05:00,2026-08-16,USD
8113,15,tok_03873,31.86,2026-08-16 01:22:00,2026-08-16,USD
8114,19,tok_04724,42.64,2026-08-16 04:51:00,2026-08-16,USD
8115,58,tok_00730,8.51,2026-08-16 07:49:00,2026-08-16,USD
8116,20,tok_03777,13.49,2026-08-16 06:08:00,2026-08-16,USD
8117,46,tok_04607,62.35,2026-08-16 23:10:00,2026-08-16,USD
8118,24,tok_03422,81.71,2026-08-16 03:38:00,2026-08-16,USD
8119,19,tok_04216,46.62,2026-08-16 01:06:00,2026-08-16,USD
8120,6,tok_00921,29.79,2026-08-16 19:06:00,2026-08-16,USD
8121,49,tok_02057,124.32,2026-08-16 04:36:00,2026-08-16,USD
8122,8,tok_03149,11.69,2026-08-16 09:24:00,2026-08-16,USD
8123,22,tok_04623,18.03,2026-08-16 03:04:00,2026-08-16,USD
8124,46,tok_00589,29.04,2026-08-16 01:09:00,2026-08-16,USD
8125,40,tok_04169,55.36,2026-08-16 04:35:00,2026-08-16,USD
8126,29,tok_02900,14.47,2026-08-16 17:26:00,2026-08-16,USD
8127,43,tok_01377,19.45,2026-08-16 06:04:00,2026-08-16,USD
8128,14,tok_02590,10.82,2026-08-16 12:57:00,2026-08-16,USD
8129,4,tok_03025,9.12,2026-08-16 12:22:00,2026-08-16,USD
8130,44,tok_01900,30.9,2026-08-16 14:14:00,2026-08-16,USD
8131,8,tok_00717,17.6,2026-08-16 04:39:00,2026-08-16,USD
8132,54,tok_04185,22.1,2026-08-16 04:09:00,2026-08-16,USD
8133,4,tok_01754,15.19,2026-08-16 10:42:00,2026-08-16,USD
8134,1,tok_01843,58.97,2026-08-16 04:51:00,2026-08-16,USD
8135,17,tok_02306,3.97,2026-08-16 14:40:00,2026-08-16,USD
8136,51,tok_01257,10.48,2026-08-16 10:52:00,2026-08-16,USD
8137,4,tok_01614,25.41,2026-08-16 06:53:00,2026-08-16,USD
8138,59,tok_01769,41.73,2026-08-16 05:15:00,2026-08-16,USD
8139,49,tok_02349,43.75,2026-08-16 20:22:00,2026-08-16,USD
8140,29,tok_00446,21.48,2026-08-16 09:11:00,2026-08-16,USD
8141,1,tok_01342,128.93,2026-08-16 16:50:00,2026-08-16,USD
8142,25,tok_03789,31.59,2026-08-16 23:41:00,2026-08-16,USD
8143,46,tok_03410,27.12,2026-08-16 04:00:00,2026-08-16,USD
8144,13,tok_04958,14.15,2026-08-16 18:01:00,2026-08-16,USD
8145,48,tok_00369,7.89,2026-08-16 10:56:00,2026-08-16,USD
8146,56,tok_00852,29.48,2026-08-16 05:50:00,2026-08-16,USD
8147,18,tok_02275,23.38,2026-08-16 07:05:00,2026-08-16,USD
8148,46,tok_00417,16.16,2026-08-16 12:24:00,2026-08-16,USD
8149,55,tok_02215,9.55,2026-08-16 16:32:00,2026-08-16,USD
8150,31,tok_00367,23.13,2026-08-16 18:43:00,2026-08-16,USD
8151,29,tok_03163,16.37,2026-08-16 02:38:00,2026-08-16,USD
8152,37,tok_00568,32.14,2026-08-16 12:22:00,2026-08-16,USD
8153,2,tok_03539,55.37,2026-08-16 13:29:00,2026-08-16,USD
8154,12,tok_03732,58.43,2026-08-16 15:38:00,2026-08-16,USD
8155,23,tok_02333,43.56,2026-08-16 15:41:00,2026-08-16,USD
8156,31,tok_03901,60.1,2026-08-16 11:18:00,2026-08-16,USD
8157,10,tok_04863,125.02,2026-08-16 04:13:00,2026-08-16,USD
8158,46,tok_03427,14.12,2026-08-16 16:11:00,2026-08-16,USD
8159,39,tok_01434,19.67,2026-08-16 14:02:00,2026-08-16,USD
8160,13,tok_04207,27.46,2026-08-16 02:11:00,2026-08-16,USD
8161,38,tok_03305,11.49,2026-08-16 09:47:00,2026-08-16,USD
8162,37,tok_01260,48.87,2026-08-16 18:50:00,2026-08-16,USD
8163,39,tok_00346,12.44,2026-08-16 19:26:00,2026-08-16,USD
8164,49,tok_04679,16.18,2026-08-16 06:14:00,2026-08-16,USD
8165,39,tok_00350,12.25,2026-08-16 23:44:00,2026-08-16,USD
8166,14,tok_04447,47.57,2026-08-16 05:36:00,2026-08-16,USD
8167,48,tok_03030,11.8,2026-08-16 04:59:00,2026-08-16,USD
8168,19,tok_02408,38.21,2026-08-16 22:50:00,2026-08-16,USD
8169,38,tok_03267,28.27,2026-08-16 06:54:00,2026-08-16,USD
8170,31,tok_03931,16.02,2026-08-16 18:23:00,2026-08-16,USD
8171,13,tok_03107,6.8,2026-08-16 19:03:00,2026-08-16,USD
8172,8,tok_00075,41.99,2026-08-16 14:17:00,2026-08-16,USD
8173,60,tok_01078,27.46,2026-08-16 14:16:00,2026-08-16,USD
8174,3,tok_01333,427.71,2026-08-16 17:30:00,2026-08-16,USD
8175,43,tok_03979,21.17,2026-08-16 20:16:00,2026-08-16,USD
8176,43,tok_04173,17.74,2026-08-16 15:19:00,2026-08-16,USD
8177,36,tok_04478,9.38,2026-08-16 16:30:00,2026-08-16,USD
8178,43,tok_01776,13.6,2026-08-16 10:56:00,2026-08-16,USD
8179,3,tok_04882,20.66,2026-08-16 18:46:00,2026-08-16,USD
8180,51,tok_03562,106.31,2026-08-16 04:09:00,2026-08-16,USD
8181,26,tok_04561,213.49,2026-08-16 05:39:00,2026-08-16,USD
8182,18,tok_03987,19.79,2026-08-16 03:49:00,2026-08-16,USD
8183,37,tok_02858,42.19,2026-08-16 02:28:00,2026-08-16,USD
8184,58,tok_01132,16.93,2026-08-16 12:45:00,2026-08-16,USD
8185,1,tok_02414,24.91,2026-08-16 20:14:00,2026-08-16,USD
8186,15,tok_04740,2.34,2026-08-16 15:00:00,2026-08-16,USD
8187,60,tok_02216,32.71,2026-08-16 16:53:00,2026-08-16,USD
8188,24,tok_01182,12.95,2026-08-16 23:57:00,2026-08-16,USD
8189,16,tok_00726,40.67,2026-08-16 21:51:00,2026-08-16,USD
8190,51,tok_04499,3.62,2026-08-16 17:03:00,2026-08-16,USD
8191,27,tok_00195,7.96,2026-08-16 01:10:00,2026-08-16,USD
8192,39,tok_03545,55.75,2026-08-16 02:08:00,2026-08-16,USD
8193,2,tok_01065,31.02,2026-08-16 04:19:00,2026-08-16,USD
8194,23,tok_00162,16.89,2026-08-16 21:20:00,2026-08-16,USD
8195,4,tok_01416,6.3,2026-08-16 19:43:00,2026-08-16,USD
8196,25,tok_00012,15.48,2026-08-16 12:54:00,2026-08-16,USD
8197,30,tok_02450,13.13,2026-08-16 23:37:00,2026-08-16,USD
8198,19,tok_03056,25.92,2026-08-16 04:32:00,2026-08-16,USD
8199,49,tok_01342,48.15,2026-08-16 14:20:00,2026-08-16,USD
8200,18,tok_00305,7.01,2026-08-16 10:49:00,2026-08-16,USD
8201,7,tok_02695,9.94,2026-08-16 02:23:00,2026-08-16,USD
8202,27,tok_00367,23.49,2026-08-16 19:11:00,2026-08-16,USD
8203,36,tok_00508,53.82,2026-08-16 23:35:00,2026-08-16,USD
8204,41,tok_02811,31.53,2026-08-16 01:57:00,2026-08-16,USD
8205,42,tok_01180,7.6,2026-08-16 19:31:00,2026-08-16,USD
8206,8,tok_04447,10.51,2026-08-16 01:47:00,2026-08-16,USD
8207,16,tok_02656,17.6,2026-08-16 18:31:00,2026-08-16,USD
8208,8,tok_03472,9.36,2026-08-16 10:16:00,2026-08-16,USD
8209,45,tok_01988,73.15,2026-08-16 13:49:00,2026-08-16,USD
8210,43,tok_04640,27.81,2026-08-16 21:33:00,2026-08-16,USD
8211,11,tok_04797,14.99,2026-08-17 22:09:00,2026-08-17,USD
8212,31,tok_03232,39.99,2026-08-17 01:45:00,2026-08-17,USD
8213,43,tok_03881,22.67,2026-08-17 19:18:00,2026-08-17,USD
8214,15,tok_00700,16.72,2026-08-17 21:05:00,2026-08-17,USD
8215,15,tok_02686,5.48,2026-08-17 19:26:00,2026-08-17,USD
8216,15,tok_02783,55.82,2026-08-17 22:38:00,2026-08-17,USD
8217,34,tok_04159,57.9,2026-08-17 00:47:00,2026-08-17,USD
8218,60,tok_01553,8.48,2026-08-17 09:09:00,2026-08-17,USD
8219,40,tok_02261,16.63,2026-08-17 03:45:00,2026-08-17,USD
8220,49,tok_02333,38.63,2026-08-17 19:29:00,2026-08-17,USD
8221,53,tok_03567,32.57,2026-08-17 03:43:00,2026-08-17,USD
8222,48,tok_00950,10.0,2026-08-17 08:55:00,2026-08-17,USD
8223,48,tok_00079,108.93,2026-08-17 14:47:00,2026-08-17,USD
8224,10,tok_04888,16.58,2026-08-17 03:42:00,2026-08-17,USD
8225,56,tok_04374,7.6,2026-08-17 14:34:00,2026-08-17,USD
8226,9,tok_00992,32.59,2026-08-17 04:54:00,2026-08-17,USD
8227,24,tok_04665,38.66,2026-08-17 18:00:00,2026-08-17,USD
8228,24,tok_00689,37.84,2026-08-17 14:25:00,2026-08-17,USD
8229,55,tok_01267,12.41,2026-08-17 03:46:00,2026-08-17,USD
8230,2,tok_04319,12.0,2026-08-17 20:11:00,2026-08-17,USD
8231,3,tok_02648,35.91,2026-08-17 22:49:00,2026-08-17,USD
8232,51,tok_00773,19.47,2026-08-17 18:02:00,2026-08-17,USD
8233,57,tok_01591,8.71,2026-08-17 17:09:00,2026-08-17,USD
8234,36,tok_00696,12.52,2026-08-17 01:54:00,2026-08-17,USD
8235,1,tok_03077,8.09,2026-08-17 02:03:00,2026-08-17,USD
8236,12,tok_02526,15.29,2026-08-17 14:53:00,2026-08-17,USD
8237,52,tok_03943,128.89,2026-08-17 05:55:00,2026-08-17,USD
8238,9,tok_02716,52.89,2026-08-17 05:39:00,2026-08-17,USD
8239,27,tok_03963,53.73,2026-08-17 12:08:00,2026-08-17,USD
8240,22,tok_04232,15.09,2026-08-17 19:56:00,2026-08-17,USD
8241,50,tok_04796,27.55,2026-08-17 17:48:00,2026-08-17,USD
8242,7,tok_04785,39.84,2026-08-17 21:58:00,2026-08-17,USD
8243,4,tok_01577,21.01,2026-08-17 11:12:00,2026-08-17,USD
8244,45,tok_03521,14.61,2026-08-17 09:31:00,2026-08-17,USD
8245,60,tok_01381,17.05,2026-08-17 15:17:00,2026-08-17,USD
8246,10,tok_01859,91.79,2026-08-17 07:45:00,2026-08-17,USD
8247,42,tok_00628,41.94,2026-08-17 15:41:00,2026-08-17,USD
8248,15,tok_00415,60.23,2026-08-17 18:40:00,2026-08-17,USD
8249,18,tok_01394,10.87,2026-08-17 20:25:00,2026-08-17,USD
8250,2,tok_01397,41.88,2026-08-17 07:16:00,2026-08-17,USD
8251,22,tok_03370,22.37,2026-08-17 13:44:00,2026-08-17,USD
8252,9,tok_03283,17.62,2026-08-17 02:06:00,2026-08-17,USD
8253,18,tok_01972,6.5,2026-08-17 12:46:00,2026-08-17,USD
8254,37,tok_03563,78.93,2026-08-17 22:41:00,2026-08-17,USD
8255,38,tok_03424,29.38,2026-08-17 08:40:00,2026-08-17,USD
8256,25,tok_00950,51.98,2026-08-17 13:04:00,2026-08-17,USD
8257,13,tok_01160,18.18,2026-08-17 16:09:00,2026-08-17,USD
8258,52,tok_00669,15.52,2026-08-17 16:35:00,2026-08-17,USD
8259,43,tok_04521,9.58,2026-08-17 13:43:00,2026-08-17,USD
8260,36,tok_01650,38.48,2026-08-17 00:47:00,2026-08-17,USD
8261,14,tok_03128,45.51,2026-08-17 06:21:00,2026-08-17,USD
8262,23,tok_02680,40.92,2026-08-17 18:35:00,2026-08-17,USD
8263,21,tok_01183,22.49,2026-08-17 13:42:00,2026-08-17,USD
8264,40,tok_04846,80.21,2026-08-17 09:04:00,2026-08-17,USD
8265,58,tok_03614,18.45,2026-08-17 11:14:00,2026-08-17,USD
8266,3,tok_02133,26.02,2026-08-17 04:17:00,2026-08-17,USD
8267,54,tok_02099,9.17,2026-08-17 23:10:00,2026-08-17,USD
8268,54,tok_03861,56.3,2026-08-17 00:17:00,2026-08-17,USD
8269,23,tok_00388,22.73,2026-08-17 20:09:00,2026-08-17,USD
8270,43,tok_04431,17.19,2026-08-17 05:51:00,2026-08-17,USD
8271,27,tok_01101,85.3,2026-08-17 07:22:00,2026-08-17,USD
8272,32,tok_04197,31.07,2026-08-17 02:39:00,2026-08-17,USD
8273,33,tok_00404,26.06,2026-08-17 16:25:00,2026-08-17,USD
8274,36,tok_03504,8.95,2026-08-17 17:52:00,2026-08-17,USD
8275,43,tok_03575,12.38,2026-08-17 20:30:00,2026-08-17,USD
8276,50,tok_01122,58.87,2026-08-17 22:49:00,2026-08-17,USD
8277,20,tok_03441,11.61,2026-08-17 07:01:00,2026-08-17,USD
8278,46,tok_04055,29.14,2026-08-17 10:34:00,2026-08-17,USD
8279,18,tok_02215,45.56,2026-08-17 07:11:00,2026-08-17,USD
8280,20,tok_03489,52.27,2026-08-17 01:57:00,2026-08-17,USD
8281,39,tok_04342,34.5,2026-08-17 04:36:00,2026-08-17,USD
8282,26,tok_03512,48.11,2026-08-17 12:40:00,2026-08-17,USD
8283,41,tok_03759,19.27,2026-08-17 14:29:00,2026-08-17,USD
8284,52,tok_01959,6.39,2026-08-17 03:29:00,2026-08-17,USD
8285,21,tok_04739,15.82,2026-08-17 19:08:00,2026-08-17,USD
8286,4,tok_04932,5.01,2026-08-17 03:39:00,2026-08-17,USD
8287,53,tok_03751,14.37,2026-08-17 14:47:00,2026-08-17,USD
8288,19,tok_02861,43.75,2026-08-17 01:02:00,2026-08-17,USD
8289,16,tok_01432,11.3,2026-08-17 21:06:00,2026-08-17,USD
8290,31,tok_03671,8.89,2026-08-17 08:38:00,2026-08-17,USD
8291,13,tok_00841,91.19,2026-08-17 17:45:00,2026-08-17,USD
8292,31,tok_00002,49.22,2026-08-17 18:40:00,2026-08-17,USD
8293,11,tok_04868,118.13,2026-08-17 19:06:00,2026-08-17,USD
8294,5,tok_00800,5.84,2026-08-17 03:01:00,2026-08-17,USD
8295,11,tok_00984,72.97,2026-08-17 11:09:00,2026-08-17,USD
8296,43,tok_04387,63.56,2026-08-17 22:13:00,2026-08-17,USD
8297,35,tok_00896,44.41,2026-08-17 08:22:00,2026-08-17,USD
8298,44,tok_02437,25.92,2026-08-17 17:29:00,2026-08-17,USD
8299,49,tok_00597,41.78,2026-08-17 12:44:00,2026-08-17,USD
8300,4,tok_01689,116.15,2026-08-17 01:31:00,2026-08-17,USD
8301,44,tok_03750,15.91,2026-08-17 02:36:00,2026-08-17,USD
8302,35,tok_04561,23.45,2026-08-17 07:10:00,2026-08-17,USD
8303,27,tok_01835,30.66,2026-08-17 02:05:00,2026-08-17,USD
8304,22,tok_00707,44.34,2026-08-17 17:22:00,2026-08-17,USD
8305,7,tok_02671,37.77,2026-08-17 03:44:00,2026-08-17,USD
8306,44,tok_04242,7.76,2026-08-17 22:36:00,2026-08-17,USD
8307,59,tok_04076,66.58,2026-08-17 23:39:00,2026-08-17,USD
8308,39,tok_04321,38.89,2026-08-17 08:47:00,2026-08-17,USD
8309,27,tok_04005,22.98,2026-08-17 12:07:00,2026-08-17,USD
8310,59,tok_03946,24.46,2026-08-17 17:32:00,2026-08-17,USD
8311,53,tok_01735,24.12,2026-08-17 20:27:00,2026-08-17,USD
8312,47,tok_03825,8.78,2026-08-17 07:06:00,2026-08-17,USD
